name,latitude,longitude,stop_type,zone_name
basaguda bus stop,17.21822,78.44782,bus,Old City
basheer bagh to lb stadium bus stop,17.40107,78.47497,bus,Banjara Hills
basheerbagh,17.40208,78.47609,bus,Banjara Hills
basheerbagh (l.b. stadium),17.39849,78.475,bus,Banjara Hills
bata,17.43531,78.49365,bus,Secunderabad
bata,17.43636,78.49398,bus,Secunderabad
bata bus stop,17.43541,78.49339,bus,Secunderabad
bata showroom / lakdikapul,17.40269,78.46212,bus,Banjara Hills
bata showroom / lakdikapul,17.40278,78.46229,bus,Banjara Hills
bata singaram,17.30546,78.72935,bus,LB Nagar
bata singaram,17.3054,78.72883,bus,LB Nagar
bayyannaguda bus station,17.47866,78.0935,bus,Financial District
bazar ghat,17.39397,78.46288,bus,Banjara Hills
beeramguda,17.50543,78.30693,bus,Miyapur
beeramguda,17.51124,78.30136,bus,Miyapur
beeramguda,17.51051,78.29669,bus,Miyapur
beeramguda,17.51637,78.30101,bus,Miyapur
beeramguda,17.51979,78.29973,bus,Miyapur
beeramguda pick up,17.50909,78.30036,bus,Miyapur
beerappa nagar,17.5013,78.4293,bus,Kukatpally
beerappa nagar,17.50124,78.42917,bus,Kukatpally
begum bazar,17.37141,78.46839,bus,Old City
begumpet,17.44346,78.46039,bus,Begumpet
begumpet,17.44503,78.46563,bus,Begumpet
begumpet bus stop,17.44382,78.47098,bus,Begumpet
begumpet police line,17.44335,78.47845,bus,Begumpet
begumpet police lines,17.44367,78.47855,bus,Begumpet
begumpet public school,17.44267,78.45876,bus,Begumpet
begumpet public school,17.44237,78.45906,bus,Begumpet
begumpet public school north bus stop,17.44215,78.45807,bus,Begumpet
begumpet railway station,17.43833,78.45687,bus,Ameerpet
begumpet railway station,17.43827,78.45712,bus,Ameerpet
bhadurpally,17.56099,78.43067,bus,Kukatpally
bhagyalakshmi nagar,17.42084,78.49246,bus,Secunderabad
bhagyalatha,17.3324,78.58919,bus,LB Nagar
bhagyalatha,17.3327,78.58966,bus,LB Nagar
bhagyalatha,17.3327,78.58913,bus,LB Nagar
bhagyalatha bus stop,17.33278,78.58901,bus,LB Nagar
bhagyanagar colony,17.47204,78.32857,bus,Kondapur
bhagyanagar colony,17.47214,78.32869,bus,Kondapur
bhahadoor palli (pickup van/bus),17.55884,78.44073,bus,Kukatpally
bhairkhanpally bus stop,17.03303,78.35249,bus,Old City
bharat dynamic limited,17.33258,78.50972,bus,Old City
bharat dynamic limited,17.33228,78.51013,bus,Old City
bharat nagar,17.4637,78.42823,bus,Kukatpally
bharat nagar,17.46832,78.55261,bus,Secunderabad
bharat nagar,17.46857,78.55281,bus,Secunderabad
bharat nagar (pickup van/bus),17.46369,78.453,bus,Ameerpet
bharath nagar,17.49765,78.39262,bus,Kukatpally
bharath nagar,17.467,78.42879,bus,Kukatpally
bharath nagar,17.46691,78.42928,bus,Kukatpally
bharath nagar,17.46473,78.43006,bus,Kukatpally
bharatiya vidya bhavan school bus stop,17.41762,78.41097,bus,Jubilee Hills
bhashyam as rao nagar,17.47906,78.55743,bus,Secunderabad
bhashyam as rao nagar,17.47898,78.55727,bus,Secunderabad
bhaskar hospital,17.33279,78.29891,bus,Financial District
bhaskar hospital,17.33282,78.29866,bus,Financial District
bhatia bakery,17.49988,78.50977,bus,Secunderabad
bhatia bakery,17.49977,78.50988,bus,Secunderabad
bhatia bakery bus stop,17.49992,78.50984,bus,Secunderabad
bhavani colony bus stop,17.32716,78.41995,bus,Old City
bheem nagar,17.3698,78.451,bus,Old City
bheem nagar,17.36975,78.45083,bus,Old City
bhel,17.51359,78.28819,bus,Miyapur
bhel,17.51899,78.2899,bus,Miyapur
bhel,17.49714,78.31465,bus,Miyapur
bhel,17.49581,78.31579,bus,Miyapur
bhel,17.49496,78.31664,bus,Miyapur
bhel colony,17.46432,78.48432,bus,Secunderabad
bhel colony,17.50889,78.29945,bus,Miyapur
bhel hospital,17.49927,78.30371,bus,Miyapur
bhel hospital,17.49934,78.30353,bus,Miyapur
bhel park,17.49524,78.30909,bus,Miyapur
bhel pushpak,17.51211,78.29301,bus,Miyapur
bhel pushpak,17.51209,78.29234,bus,Miyapur
bhoiguda,17.42721,78.50209,bus,Secunderabad
bhoiguda,17.42781,78.50193,bus,Secunderabad
bhola nagar,17.40793,78.45053,bus,Banjara Hills
bhola nagar,17.40811,78.45041,bus,Banjara Hills
bhola nagar bus stop,17.40791,78.44975,bus,Banjara Hills
bhongiri bus stand,17.51621,78.88671,bus,Uppal
bhoodan pochampalli,17.3485,78.8209,bus,LB Nagar
bhoodan pochampalli gandhi statue,17.3503,78.81897,bus,LB Nagar
bhupesh guptha nagar,17.33255,78.53774,bus,LB Nagar
bhupesh guptha nagar,17.33272,78.5378,bus,LB Nagar
bhupesh nagar 1,17.33494,78.53732,bus,LB Nagar
bhupesh nagar 1,17.33472,78.53733,bus,LB Nagar
bhuvanagiri town,17.5076,78.88015,bus,Uppal
bibi bazar,17.35883,78.47938,bus,Old City
bibi bazar,17.35847,78.47919,bus,Old City
bibi bazar cross road bus stop,17.35849,78.47905,bus,Old City
bibinagar,17.47324,78.79293,bus,Uppal
bible house,17.43077,78.49232,bus,Secunderabad
bible house,17.43041,78.49227,bus,Secunderabad
bible house,17.4304,78.49254,bus,Secunderabad
bible house,17.43049,78.49263,bus,Secunderabad
big bazaar hyd,17.43088,78.44903,bus,Ameerpet
big bazaar hyd,17.43084,78.44864,bus,Ameerpet
bijlipur bus station,17.76375,78.41475,bus,Miyapur
biodiversity park bus stop,17.42815,78.37535,bus,HITEC City
"biological e. ltd bus stop, genome valley",17.66509,78.61939,bus,Secunderabad
bipin road ways,17.48083,78.41737,bus,Kukatpally
bits pilani bus stop,17.54739,78.5723,bus,Secunderabad
blinds colony bus stop,17.37885,78.57076,bus,Uppal
bn reddy,17.32039,78.56055,bus,LB Nagar
boats club,17.42829,78.48789,bus,Secunderabad
boats club,17.4284,78.48775,bus,Secunderabad
boats club,17.42892,78.48952,bus,Secunderabad
boats club (rp road),17.42408,78.48589,bus,Secunderabad
boats club (rp road),17.42445,78.48615,bus,Secunderabad
bodicherla bus stop,17.65104,78.48926,bus,Kukatpally
bodunam pally bus stop,16.92951,78.35919,bus,Old City
boduppal bus stop,17.42208,78.58043,bus,Uppal
boduppal bus stop,17.40452,78.58669,bus,Uppal
boduppal line bus stop,17.4046,78.58683,bus,Uppal
boduppal x road,17.40452,78.58666,bus,Uppal
boduppal x road,17.40474,78.58655,bus,Uppal
bogulkunta,17.3912,78.48484,bus,Old City
bolaram bazar,17.51742,78.5165,bus,Secunderabad
bolaram bazar,17.51746,78.51661,bus,Secunderabad
bolarum bus stop,17.53298,78.51291,bus,Secunderabad
bollaram new bus stop,17.55682,78.34805,bus,Miyapur
bongloor x road,17.2316,78.589,bus,LB Nagar
bongloor x road,17.23148,78.58926,bus,LB Nagar
boosareddy guda,17.44669,78.50223,bus,Secunderabad
boosareddy guda,17.44744,78.50251,bus,Secunderabad
boraband x road bus stop,17.45899,78.43247,bus,Ameerpet
borabanda,17.45401,78.41586,bus,Madhapur
borabanda,17.45422,78.41624,bus,Madhapur
boudha nagar bus stop,17.41774,78.51941,bus,Secunderabad
bowenpalli,17.47601,78.4737,bus,Begumpet
bowenpally,17.46238,78.47088,bus,Begumpet
bowenpally,17.46254,78.47072,bus,Begumpet
bowenpally,17.46507,78.4728,bus,Begumpet
bowenpally,17.46452,78.47269,bus,Begumpet
bowenpally,17.46393,78.47276,bus,Begumpet
bowenpally (direct bus),17.47921,78.47332,bus,Begumpet
bowenpally checkpost,17.47587,78.47367,bus,Begumpet
bowenpally market,17.46913,78.4946,bus,Secunderabad
bowenpally police station,17.46523,78.47275,bus,Begumpet
bowenpally police station,17.46516,78.47289,bus,Begumpet
bowenpally x road,17.46316,78.47262,bus,Begumpet
bowenpally x road,17.46304,78.47233,bus,Begumpet
bowenpally x road junction,17.46379,78.47306,bus,Begumpet
bowram pet,17.54924,78.40369,bus,Kukatpally
bowram pet,17.54914,78.40381,bus,Kukatpally
bowram pet chowrasta,17.56255,78.41308,bus,Kukatpally
bowram pet chowrasta,17.56236,78.41314,bus,Kukatpally
bowrampet,17.56232,78.40098,bus,Miyapur
bowrampet,17.56217,78.40101,bus,Miyapur
bowrampet gate,17.56178,78.4043,bus,Kukatpally
bowrampet gate,17.56196,78.40463,bus,Kukatpally
bowrampet maisamma temple,17.56534,78.41811,bus,Kukatpally
bowrampet maisamma temple,17.56521,78.41819,bus,Kukatpally
brahmanpally,17.26679,78.58891,bus,LB Nagar
brahmanpally,17.26662,78.5891,bus,LB Nagar
brahmanpally,17.26794,78.61556,bus,LB Nagar
brahmanpally,17.26777,78.61509,bus,LB Nagar
bright school,17.43418,78.43636,bus,Ameerpet
bright school,17.43426,78.43602,bus,Ameerpet
brindavan colony,17.40351,78.4092,bus,Jubilee Hills
brj college,17.40472,78.46106,bus,Banjara Hills
buddha nagar,17.40741,78.5952,bus,Uppal
budvel,17.33303,78.4095,bus,Old City
budvel,17.33294,78.40978,bus,Old City
budvel railway station,17.31071,78.4234,bus,Old City
budvel railway station,17.31089,78.42309,bus,Old City
bulkapur main road bus stand,17.44478,78.15877,bus,Financial District
burz bus stop,17.34362,78.62472,bus,LB Nagar
bus stand,17.59019,78.94408,bus,Uppal
bus stand (suchitra),17.49946,78.47683,bus,Kukatpally
bus station,17.26813,78.61723,bus,LB Nagar
bus stop,17.43626,78.5003,bus,Secunderabad
bus stop,17.30518,78.72949,bus,LB Nagar
bus stop,17.08349,78.61327,bus,LB Nagar
bus stop,17.34521,78.63182,bus,LB Nagar
bus stop,17.77197,78.65894,bus,Secunderabad
bus stop,17.44448,78.3521,bus,Gachibowli
bus stop,17.39786,78.40437,bus,Jubilee Hills
bus stop,17.265,78.37434,bus,Old City
bus stop,17.35469,78.37892,bus,Jubilee Hills
bus stop,17.3651,78.81054,bus,Uppal
bus stop - aditya nagar,17.48205,78.36299,bus,Miyapur
bus stop - ameerpet,17.43273,78.44251,bus,Ameerpet
bus stop - attapur,17.37051,78.42911,bus,Old City
bus stop - banjara hills,17.42365,78.42732,bus,Jubilee Hills
bus stop - gachibowli,17.43223,78.3705,bus,HITEC City
bus stop - hitech city,17.45585,78.37726,bus,HITEC City
bus stop - hyderguda,17.36445,78.42813,bus,Old City
bus stop - kondapur,17.45882,78.36732,bus,Kondapur
bus stop - mla colony,17.41452,78.42477,bus,Jubilee Hills
bus stop - natraj nagar,17.45001,78.42762,bus,Ameerpet
bus stop - necklace road,17.42269,78.46247,bus,Banjara Hills
bus stop - pragathi nagar,17.51497,78.39741,bus,Kukatpally
bus stop - rajendra nagar,17.3331,78.4095,bus,Old City
bus stop - rajendra nagar,17.32269,78.41834,bus,Old City
bus stop - rampally,17.46719,78.64212,bus,Uppal
bus stop - rl nagar,17.47792,78.62584,bus,Uppal
bus stop - sangeeth nagar,17.48127,78.41616,bus,Kukatpally
bus stop - serilingampally,17.48309,78.30488,bus,Miyapur
bus stop - yousufguda,17.44469,78.42254,bus,Ameerpet
bus stop -banjara hills,17.41304,78.42419,bus,Jubilee Hills
bus stop begumpet - prakashnagar,17.44645,78.47479,bus,Begumpet
bus stop biodiversity park,17.42818,78.37538,bus,HITEC City
bus stop kamineni hospital,17.3522,78.55565,bus,LB Nagar
bus stop r.t.c colony,17.3934,78.53434,bus,Uppal
bus stop-banjara hills,17.4136,78.45045,bus,Banjara Hills
bus stop-bansilal nagar,17.33665,78.41181,bus,Old City
bus stop-chintal,17.48695,78.45006,bus,Kukatpally
bus stop-eramanzil,17.41885,78.45721,bus,Banjara Hills
bus stop-jubilee hills,17.42215,78.41101,bus,Jubilee Hills
bus stop-rajendra nagar,17.3343,78.40634,bus,Old City
bvrit bus bay,17.72629,78.25412,bus,Miyapur
bvrit college bus stop,17.72761,78.2546,bus,Miyapur
c.m.c. center,17.44839,78.3542,bus,Gachibowli
c.m.c. center,17.44867,78.35435,bus,Gachibowli
cable chowrasta,17.45522,78.58153,bus,Uppal
cable chowrasta,17.45555,78.58196,bus,Uppal
calvary temple bus stop,17.48643,78.36798,bus,Miyapur
canara bank,17.41222,78.48861,bus,Secunderabad
canara nagar,17.40727,78.59553,bus,Uppal
cantonment hospital,17.52154,78.51736,bus,Secunderabad
cantonment hospital,17.52167,78.51795,bus,Secunderabad
carbide,17.45399,78.56041,bus,Uppal
carbide,17.45419,78.56028,bus,Uppal
care hospital,17.41294,78.45024,bus,Banjara Hills
care hospital,17.41321,78.4502,bus,Banjara Hills
cargil nagar,17.36915,78.44488,bus,Old City
cbit hostel bus stop,17.3958,78.31396,bus,Financial District
cbs,17.37791,78.48188,bus,Old City
cbs,17.38868,78.48588,bus,Old City
cbs mgbs (pickup van/bus),17.37701,78.47504,bus,Old City
cbs old hanger,17.37768,78.48132,bus,Old City
cbs pickup van/bus,17.37703,78.48146,bus,Old City
center point,17.46502,78.48311,bus,Secunderabad
central bank colony,17.34967,78.55319,bus,LB Nagar
central bank colony,17.34958,78.55352,bus,LB Nagar
central bus station (cbs),17.37801,78.48209,bus,Old City
central bus station (cbs),17.37883,78.4819,bus,Old City
central power research institute,17.41299,78.6151,bus,Uppal
central power research institute,17.41322,78.61536,bus,Uppal
chaderghat,17.38148,78.49304,bus,Old City
chaderghat,17.3815,78.49274,bus,Old City
chaderghat,17.37712,78.49393,bus,Old City
chaderghat,17.38061,78.49077,bus,Old City
chaderghat,17.38078,78.49068,bus,Old City
chaderghat,17.3772,78.49201,bus,Old City
chaderghat circle,17.37791,78.49201,bus,Old City
chadowki masjid,17.36289,78.48021,bus,Old City
chadowki masjid,17.36321,78.48018,bus,Old City
chaitanyapuri,17.36828,78.53026,bus,LB Nagar
chaitanyapuri,17.36855,78.53279,bus,LB Nagar
chaitanyapuri bus stand,17.37362,78.53726,bus,LB Nagar
chaitanyapuri bus stop,17.36828,78.53038,bus,LB Nagar
chaitanyapuri bus stop,17.37123,78.53214,bus,LB Nagar
chakripuram,17.47921,78.58537,bus,Uppal
chakripuram,17.47922,78.58601,bus,Uppal
chakripuram road,17.48282,78.59532,bus,Uppal
champapet (brilliant gl school),17.34866,78.51493,bus,LB Nagar
champapet (brilliant gl school),17.34862,78.51567,bus,LB Nagar
champapet bus stop,17.34859,78.51506,bus,LB Nagar
champapet rtc colony / ibp,17.34696,78.51931,bus,LB Nagar
champapet rtc colony / ibp,17.34624,78.52166,bus,LB Nagar
champapet x road,17.34223,78.51552,bus,LB Nagar
champapet x road,17.34243,78.51606,bus,LB Nagar
chanchalguda,17.36695,78.4933,bus,Old City
chanchalguda,17.37,78.5014,bus,Old City
chanchalguda,17.36974,78.50135,bus,Old City
chanchalguda bus stop,17.36643,78.49774,bus,Old City
chanda nagar,17.4952,78.32285,bus,Miyapur
chanda nagar,17.4949,78.32759,bus,Miyapur
chanda nagar x road,17.36668,78.25897,bus,Financial District
chanda nagar x road,17.36659,78.259,bus,Financial District
chanda naik nagar,17.45227,78.38941,bus,Madhapur
chanda naik nagar bus stop,17.45205,78.38973,bus,Madhapur
chandana brothers and st anns bus stop,17.39477,78.43801,bus,Banjara Hills
chandanagar,17.49355,78.32548,bus,Miyapur
chandanagar,17.49509,78.32653,bus,Miyapur
chandapur bus stop,17.67803,78.1917,bus,Miyapur
chandi bus stop,17.78984,78.38834,bus,Miyapur
chandra nagar bus stop,17.4073,78.59556,bus,Uppal
chandra nagar bus stop,17.40466,78.47644,bus,Banjara Hills
chandra nagar bus stop,17.40589,78.47889,bus,Banjara Hills
chandrayan gutta,17.32777,78.48016,bus,Old City
chandrayan gutta police station,17.32407,78.47998,bus,Old City
chandrayan gutta police station,17.32415,78.47988,bus,Old City
chandrayan gutta x road,17.32726,78.47979,bus,Old City
chandrayan gutta x road,17.3278,78.47946,bus,Old City
chandrayangutta,17.33174,78.49038,bus,Old City
chandrayangutta,17.33206,78.49037,bus,Old City
chandrayangutta x road,17.32701,78.47531,bus,Old City
chanikyapuri colony bus stop,17.36278,78.56381,bus,LB Nagar
charminar,17.35938,78.47423,bus,Old City
charminar,17.36229,78.47471,bus,Old City
charminar bus station,17.35902,78.47375,bus,Old City
charminar bus stop,17.35906,78.47378,bus,Old City
chavella junction bus stop,17.31424,78.139,bus,Financial District
checkpost,17.61746,78.4858,bus,Kukatpally
checkpost,17.61745,78.48565,bus,Kukatpally
chegunta,17.97121,78.4624,bus,Miyapur
chegunta,17.97084,78.46227,bus,Miyapur
chegunta bus station,17.96562,78.46328,bus,Miyapur
chegunta bus stop,17.96598,78.46139,bus,Miyapur
chelapally water tank bus stand,17.47116,78.59699,bus,Uppal
chendippa bus stop,17.4434,78.11428,bus,Financial District
chengicherla,17.43326,78.6086,bus,Uppal
chengicherla,17.4331,78.60847,bus,Uppal
chengicherla bus depot,17.41927,78.60995,bus,Uppal
chengicherla x road,17.4112,78.60695,bus,Uppal
chengicherla x road,17.4116,78.60707,bus,Uppal
cherlapally,17.46313,78.61154,bus,Uppal
cherlapally archie - venkateswara temple lane bus stop,17.45894,78.59511,bus,Uppal
cherlapally gas station,17.45585,78.61241,bus,Uppal
cherlapally gas station,17.45591,78.61229,bus,Uppal
cherlapally industrial area bus stop,17.4665,78.60112,bus,Uppal
cherlapally railway station,17.45912,78.60459,bus,Uppal
cherlapally railway station,17.4593,78.60463,bus,Uppal
chermas bus stop,17.3729,78.50562,bus,Old City
chevella bus stop,17.31354,78.1388,bus,Financial District
chevella road,17.37293,78.40536,bus,Jubilee Hills
chevella road,17.37292,78.40588,bus,Jubilee Hills
chevella road bus stop,17.31338,78.13944,bus,Financial District
chey number bus stop,17.39166,78.5108,bus,Old City
chhota anjaiah nagar,17.44578,78.36337,bus,HITEC City
chhota anjaiah nagar,17.44617,78.36323,bus,HITEC City
chhota anjaiah nagar bus stop,17.44806,78.36349,bus,HITEC City
chikkadapalli,17.40202,78.4952,bus,Secunderabad
chikkadpally,17.39855,78.49285,bus,Old City
chikkadpally,17.39878,78.49289,bus,Old City
chikkadpally,17.40352,78.49531,bus,Secunderabad
chilkalguda,17.43321,78.50587,bus,Secunderabad
chilkalguda,17.43251,78.50601,bus,Secunderabad
chilkalguda,17.43336,78.50663,bus,Secunderabad
chilkalguda,17.43267,78.50684,bus,Secunderabad
chilkalguda,17.43311,78.50685,bus,Secunderabad
chilkalguda municipal complex,17.42964,78.51347,bus,Secunderabad
chilkalguda municipal complex,17.42951,78.51304,bus,Secunderabad
chilkur,17.348,78.28861,bus,Financial District
chilkur,17.3481,78.28863,bus,Financial District
chilkur balaji temple,17.35681,78.29981,bus,Financial District
chilkur balaji temple bus stop,17.35697,78.29993,bus,Financial District
chinna kanjerla bus stop,17.60009,78.24463,bus,Miyapur
chinna thokata,17.45999,78.47581,bus,Begumpet
chinna thokata,17.46078,78.47582,bus,Begumpet
chintal,17.48532,78.44972,bus,Kukatpally
chintal,17.49226,78.45155,bus,Kukatpally
chintal,17.49353,78.45185,bus,Kukatpally
chintal,17.49504,78.45224,bus,Kukatpally
chintal,17.49583,78.45231,bus,Kukatpally
chintal basthi-bus stop,17.40907,78.46042,bus,Banjara Hills
chintal basti bus stop|pension office,17.4076,78.45132,bus,Banjara Hills
chintal chowrasta,17.49869,78.45197,bus,Kukatpally
chintal chowrasta,17.49888,78.45168,bus,Kukatpally
chintal kunta bus stop,17.34287,78.55656,bus,LB Nagar
chintal|chintal bus stop,17.49583,78.45216,bus,Kukatpally
chintalkunta,17.34059,78.56243,bus,LB Nagar
chintalkunta,17.34096,78.56199,bus,LB Nagar
chintalkunta checkpost,17.34267,78.55627,bus,LB Nagar
chintalkunta checkpost,17.343,78.55648,bus,LB Nagar
chintalmet,17.35207,78.42209,bus,Old City
chintalmet,17.35219,78.42212,bus,Old City
chintalmet bus stop,17.35215,78.42199,bus,Old City
chintametla,17.0122,78.6853,bus,LB Nagar
chintapatla x road,17.00937,78.68661,bus,LB Nagar
chinthalkunta bus stop,17.34072,78.56181,bus,LB Nagar
chotuppal,17.25408,78.89415,bus,LB Nagar
choutuppal,17.25243,78.89705,bus,LB Nagar
choutuppal bus station,17.25443,78.8945,bus,LB Nagar
chowdariguda bus stop,17.41673,78.64757,bus,Uppal
chowdaryguda,17.41553,78.64529,bus,Uppal
chowdaryguda,17.41549,78.64538,bus,Uppal
chowdaryguda x road,17.40978,78.64944,bus,Uppal
chowdaryguda x road,17.4099,78.64947,bus,Uppal
chowderpalle,17.07212,78.66552,bus,LB Nagar
chowmahalla palace,17.359,78.47116,bus,Old City
chowmahalla palace,17.35887,78.47128,bus,Old City
church,17.49947,78.30792,bus,Miyapur
church,17.49902,78.30824,bus,Miyapur
cine planet kompally,17.52934,78.48657,bus,Kukatpally
cine planet kompally,17.52917,78.48672,bus,Kukatpally
cisf main gate,17.54263,78.5314,bus,Secunderabad
cisf main gate,17.54288,78.53189,bus,Secunderabad
citizens colony bus stop,17.51205,78.49925,bus,Secunderabad
city college,17.36787,78.468,bus,Old City
city college,17.3677,78.46836,bus,Old City
city college,17.36808,78.46818,bus,Old City
city college bus stop,17.36749,78.46827,bus,Old City
clock tower,17.44061,78.49716,bus,Secunderabad
clock tower,17.44076,78.49695,bus,Secunderabad
cmr bus stop,17.60472,78.49066,bus,Kukatpally
cmr technology bus stop,17.61568,78.48614,bus,Kukatpally
college bus bay,17.34333,78.13055,bus,Financial District
college bus stop,17.30521,78.14826,bus,Financial District
colony bus stop,17.5864,78.40832,bus,Miyapur
complex vanasthalipuram,17.33137,78.57277,bus,LB Nagar
continental hospital,17.41817,78.33998,bus,Financial District
continental hospital,17.41804,78.33991,bus,Financial District
cr foundation,17.47952,78.36125,bus,Kondapur
cr foundation,17.47883,78.36141,bus,Kondapur
crm college,17.60425,78.49091,bus,Kukatpally
crm college,17.60467,78.49037,bus,Kukatpally
cross roads bus stop,17.30407,78.42421,bus,Old City
crpf gate / abbas stadium barkas,17.31751,78.47972,bus,Old City
crpf gate / abbas stadium barkas,17.31749,78.47957,bus,Old City
crusher machines,17.35616,78.69562,bus,LB Nagar
crusher machines,17.38059,78.70758,bus,Uppal
cvr college bus stop,17.19633,78.596,bus,LB Nagar
cvr college bus stop,17.39423,78.50882,bus,Old City
cyber gateway bus stop,17.44625,78.37765,bus,HITEC City
